"date","graves_best_ipol","new_graves_best_ipol","pop_wp2015","pop_wp2020","br_wp2015","br_wp2020","time_base","time_covid","br_wp2015_base_s","br_wp2020_base_s","br_wp2015_covid_s","br_wp2020_covid_s","new_graves_ocha","br_wp2015_ocha","br_wp2020_ocha","br_wp2015_ocha_s","br_wp2020_ocha_s","n_images","rr_wp2015","rr_wp2020"
2017-01-01,3989,11,1512864,1245621,0.0727097743088605,0.0883093653687598,360,0,0.0691967799243883,0.0840735455476511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-02,4001,12,1513225,1245961,0.0793008310066249,0.0963112007518694,361,0,0.0685706953259058,0.0833076405714144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-03,4015,14,1513600,1246315,0.0924947145877379,0.112331152236794,362,0,0.067944135578063,0.0825411581398273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-04,4028,13,1513990,1246684,0.0858658247412466,0.104276625030882,363,0,0.0673203420598192,0.0817780273262644,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
2017-01-05,4036,8,1514396,1247068,0.0528263413268392,0.0641504713455882,364,0,0.0667025561501332,0.0810221772041005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-06,4045,9,1514819,1247470,0.0594130387854919,0.0721460235516686,365,0,0.066094019227964,0.0802775368467104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-07,4055,10,1515259,1247889,0.0659953182921204,0.0801353325496098,366,0,0.0654979726722706,0.0795480353274687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-08,4064,9,1515718,1248326,0.0593777998282002,0.0720965517020394,367,0,0.0649176578620121,0.0788376017197501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-09,4072,8,1516197,1248784,0.0527635920662025,0.0640623198247255,368,0,0.0643559280712447,0.0781496923873693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-10,4081,9,1516696,1249262,0.0593395116753786,0.0720425339120217,369,0,0.0638140841544145,0.0774858728559013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-11,4090,9,1517217,1249761,0.0593191349688278,0.072013769032639,370,0,0.0632930388610649,0.0768472359413609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-12,4098,8,1517761,1250284,0.0527092210170112,0.0639854625029193,371,0,0.0627937049407392,0.0762348744597631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-13,4109,11,1518328,1250830,0.0724481139780074,0.0879416067731027,372,0,0.0623169951429808,0.0756498812271227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-14,4117,8,1518920,1251400,0.0526690016590736,0.0639284001917852,373,0,0.0618638222173332,0.0750933490594546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-15,4126,9,1519538,1251997,0.0592285286712145,0.0718851562743361,374,0,0.0614350989133396,0.0745663707727737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-16,4134,8,1520182,1252619,0.0526252777627942,0.0638661875638163,375,0,0.0610317379805435,0.0740700391830949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-17,4144,10,1520854,1253270,0.0657525311436864,0.0797912660480184,376,0,0.0606543668444882,0.0736051004574288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-18,4152,8,1521554,1253948,0.0525778250394005,0.0637984988213227,377,0,0.060302471634717,0.0731709141667687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-19,4161,9,1522284,1254657,0.0591216882000993,0.0717327524574446,378,0,0.0599752531567731,0.0727664932331037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-20,4171,10,1523044,1255395,0.0656579849301793,0.0796562038242943,379,0,0.0596719122161998,0.0723908505784227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-21,4180,9,1523836,1256166,0.0590614738068926,0.0716465817415851,380,0,0.0593916496185402,0.0720429991247149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-22,4189,9,1524660,1256968,0.0590295541301011,0.0716008681207477,381,0,0.0591336661693376,0.0717219517939692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-23,4196,7,1525518,1257804,0.0458860531308054,0.055652549999841,382,0,0.0588971626741353,0.0714267215081746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-24,4206,10,1526410,1258675,0.0655131976336633,0.0794486265318688,383,0,0.0586813310435431,0.0711563111037797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-25,4215,9,1527338,1259581,0.0589260530413045,0.0714523321644261,384,0,0.0584853276084376,0.0709096830750701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-26,4224,9,1528302,1260523,0.0588888845267493,0.0713989352038797,385,0,0.0583082998047623,0.0706857898307912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-27,4233,9,1529303,1261503,0.0588503390106473,0.071343468862143,386,0,0.0581493950684605,0.0704835837796881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-28,4241,8,1530343,1262521,0.0522758623393579,0.0633652826368829,387,0,0.0580077608354754,0.0703020173305061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-29,4251,10,1531422,1263578,0.0652987876627083,0.0791403459066239,388,0,0.0578825445417505,0.0701400428919904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-30,4261,10,1532541,1264675,0.065251109105727,0.0790716982623994,389,0,0.0577728936232291,0.0699966128728862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-31,4269,8,1533702,1265814,0.0521613716354285,0.063200438611044,390,0,0.0576779555158544,0.0698706796819388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,4277,8,1534905,1266995,0.052120489541698,0.0631415277881918,391,0,0.0575969212566739,0.0697612498383905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-02,4286,9,1536151,1268219,0.0585879903733422,0.0709656612935148,392,0,0.0575291562871507,0.0696675463034724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-03,4295,9,1537441,1269487,0.0585388317340308,0.0708947787570885,393,0,0.0574740696498523,0.069588846148913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-04,4304,9,1538777,1270801,0.0584880070341576,0.0708214740152077,394,0,0.0574310703873458,0.0695244264464406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-05,4314,10,1540159,1272161,0.0649283612925678,0.0786064028059342,395,0,0.0573995675421985,0.0694735642677834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-06,4322,8,1541588,1273568,0.0518945399159827,0.0628156486343878,396,0,0.0573789701569777,0.0694355366846698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-07,4332,10,1543065,1275023,0.0648060839951655,0.0784299577340958,397,0,0.0573686872742507,0.0694096207688282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-08,4340,8,1544592,1276527,0.0517936128116681,0.0626700414483987,398,0,0.0573681550309072,0.0693951282990523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-09,4347,7,1546168,1278081,0.0452732173994029,0.0547696116286839,399,0,0.0573769179411264,0.0693915098823974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-10,4357,10,1547796,1279686,0.0646079974363547,0.0781441697416397,400,0,0.05739454761341,0.0693982508329842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-11,4367,10,1549476,1281343,0.0645379470220901,0.0780431156996995,401,0,0.0574206156562597,0.0694148364649337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-12,4376,9,1551209,1283053,0.0580192611053701,0.0701451927550927,402,0,0.0574546936781772,0.0694407520923664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-13,4385,9,1552996,1284818,0.0579524995556975,0.0700488318189814,403,0,0.0574963532876643,0.0694754830294031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-14,4394,9,1554838,1286637,0.0578838438473976,0.0699497993606588,404,0,0.0575451660932225,0.0695185145901646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-15,4402,8,1556736,1288512,0.05138957408321,0.0620871206476928,405,0,0.0576007037033535,0.0695693320887718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-16,4411,9,1558690,1290443,0.0577407951549057,0.0697434911886848,406,0,0.0576625394389183,0.0696274250536045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-17,4421,10,1560698,1292429,0.0640738951417891,0.0773736893864189,407,0,0.0577302534702142,0.0696922998700807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-18,4429,8,1562757,1294464,0.0511915800089201,0.061801641451597,408,0,0.057803427679898,0.0697634671378775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-19,4438,9,1564862,1296546,0.0575130586594856,0.069415200077745,409,0,0.0578816439506261,0.0698404374566719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-20,4447,9,1567012,1298673,0.0574341485578923,0.0693015100799046,410,0,0.0579644841650553,0.0699227214261411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-21,4457,10,1569202,1300840,0.0637266585181513,0.0768734048768488,411,0,0.0580515302058421,0.0700098296459623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-22,4465,8,1571429,1303044,0.0509090770247972,0.0613947034789309,412,0,0.0581423639556432,0.0701012727158124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-23,4474,9,1573690,1305282,0.057190425051948,0.068950617567698,413,0,0.0582364516488198,0.0701964232395632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-24,4483,9,1575982,1307550,0.0571072512249505,0.0688310198462774,414,0,0.0583327969265516,0.0702941018378644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-25,4491,8,1578302,1309846,0.0506873842902055,0.061075882202946,415,0,0.0584302877817229,0.0703929911355602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-26,4501,10,1580645,1312166,0.0632653125780931,0.0762098697878165,416,0,0.058527812207218,0.0704917737574949,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2017-02-27,4510,9,1583010,1314507,0.0568537153903008,0.068466733155472,417,0,0.0586242581959211,0.0705891323285127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-28,4520,10,1585392,1316866,0.0630758828100558,0.0759378706717312,418,0,0.0587185137407167,0.0706837494734579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-01,4530,10,1587788,1319238,0.0629807001942325,0.0758013338002695,419,0,0.0588094668344891,0.0707743078171746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-02,4541,11,1590195,1321622,0.0691739063448193,0.0832310600156474,420,0,0.0588960054701225,0.0708594899845072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-03,4549,8,1592609,1324013,0.0502320406326977,0.060422367454096,421,0,0.058977153594079,0.0709381428316508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-04,4558,9,1595028,1326409,0.0564253417494865,0.0678523743430571,422,0,0.0590524789671325,0.0710097701402048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-05,4568,10,1597448,1328805,0.0625998467555751,0.0752555867866241,423,0,0.0591216853036344,0.0710740399231193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-06,4578,10,1599866,1331200,0.0625052348134156,0.0751201923076923,424,0,0.0591844763179362,0.0711306201933447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-07,4589,11,1602279,1333589,0.0686522135033911,0.0824841836577836,425,0,0.0592405557243895,0.0711791789638313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-08,4597,8,1604682,1335969,0.0498541143977436,0.0598816289898942,426,0,0.0592896272373458,0.0712193842475293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-09,4607,10,1607074,1338337,0.0622248882129883,0.074719596035976,427,0,0.0593313945711566,0.071250904057389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-10,4617,10,1609450,1340690,0.0621330268104011,0.0745884581819809,428,0,0.0593656541110328,0.0712735170337056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-11,4626,9,1611807,1343024,0.0558379508216554,0.0670129498802702,429,0,0.0593925729256224,0.0712874443261543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-12,4637,11,1614143,1345337,0.0681476176522154,0.0817639000488354,430,0,0.0594124107544327,0.0712930177117553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-13,4645,8,1616453,1347624,0.0494910770681238,0.0593637394406748,431,0,0.0594254273369711,0.0712905689675288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-14,4656,11,1618734,1349882,0.0679543396259052,0.0814886041891069,432,0,0.0594318824127449,0.0712804298704948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-15,4666,10,1620984,1352109,0.0616909235378017,0.0739585344080988,433,0,0.0594320357212614,0.0712629321976736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-16,4675,9,1623199,1354302,0.0554460666868326,0.0664548970613645,434,0,0.0594261470020279,0.0712384077260853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-17,4684,9,1625379,1356459,0.0553717010001975,0.0663492224976944,435,0,0.0594144759945517,0.0712071882327501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-18,4695,11,1627523,1358580,0.067587370501062,0.0809668919018387,436,0,0.0593973039958685,0.0711696300645289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-19,4704,9,1629631,1360665,0.0552272262861961,0.0661441280550319,437,0,0.0593749985331263,0.0711261878476458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-20,4714,10,1631703,1362715,0.0612856628933084,0.0733829157233904,438,0,0.0593479486910018,0.0710773407781658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-21,4723,9,1633738,1364727,0.0550883923860497,0.065947255385143,439,0,0.0593165435541712,0.0710235680521536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-22,4732,9,1635736,1366703,0.0550211036499777,0.0658519078395233,440,0,0.059281172207311,0.0709653488656742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-23,4744,12,1637697,1368642,0.0732736275391602,0.0876781510431508,441,0,0.0592422237350976,0.0709031624147925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-24,4753,9,1639621,1370543,0.0548907338952112,0.0656674033576473,442,0,0.0592000872222076,0.0708374878955733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-25,4762,9,1641507,1372407,0.0548276675030932,0.0655782140429188,443,0,0.0591551433137612,0.0707687930060318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-26,4772,10,1643355,1374232,0.0608511246809119,0.0727679169165032,444,0,0.059107738896655,0.0706974994519842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-27,4781,9,1645164,1376020,0.0547057922492834,0.0654060260752024,445,0,0.0590582124182295,0.0706240174411968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-28,4791,10,1646935,1377768,0.0607188504707229,0.0725811602533954,446,0,0.0590069023258251,0.0705487571814362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-29,4802,11,1648667,1379478,0.0667205687989145,0.0797403075656154,447,0,0.0589541470667822,0.0704721288804688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-30,4811,9,1650359,1381149,0.0545335893584366,0.0651631359107526,448,0,0.0589002850884414,0.070394542746061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-31,4820,9,1652012,1382780,0.0544790231547955,0.065086275474045,449,0,0.0588456548381431,0.0703164089859792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,4829,9,1653626,1384371,0.0544258496177491,0.0650114745252537,450,0,0.0587905947632277,0.0702381378079898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-02,4840,11,1655199,1385922,0.0664572658635004,0.0793695460494891,451,0,0.0587354070824041,0.0701600947481504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-03,4849,9,1656732,1387433,0.0543238133868363,0.0648679972294158,452,0,0.0586802490998547,0.0700824666556822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-04,4859,10,1658224,1388903,0.0603054834569998,0.0719992684874322,453,0,0.0586252418911303,0.0700053957080975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-05,4869,10,1659675,1390332,0.0602527603295826,0.0719252667708145,454,0,0.0585705065317817,0.0699290240829086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-06,4879,10,1661085,1391720,0.0602016152093361,0.0718535337567902,455,0,0.0585161640973597,0.0698534939576279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07,4888,9,1662453,1393067,0.0541368688317805,0.0646056506973462,456,0,0.0584623356634151,0.0697789475097676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08,4897,9,1663779,1394371,0.0540937227840957,0.064545232222988,457,0,0.0584091423054986,0.0697055269168401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09,4907,10,1665063,1395633,0.0600577876032318,0.0716520747216496,458,0,0.0583567050991612,0.0696333743563576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10,4917,10,1666305,1396853,0.0600130228259532,0.071589494384878,459,0,0.0583051378543887,0.0695626222994681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11,4928,11,1667504,1398030,0.065966858250415,0.078682145590581,460,0,0.0582545253189085,0.0694933643918619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12,4936,8,1668660,1399164,0.0479426605779488,0.057176999979988,461,0,0.0582049449748832,0.0694256845728649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13,4946,10,1669773,1400255,0.0598883800372865,0.071415563593774,462,0,0.0581564743044754,0.0693596667818031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-14,4956,10,1670842,1401302,0.0598500636206176,0.0713622045783136,463,0,0.0581091907898475,0.0692953949580022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-15,4966,10,1671867,1402305,0.0598133703219215,0.0713111626928521,464,0,0.0580631719131621,0.0692329530407884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-16,4976,10,1672848,1403265,0.0597782942622402,0.0712623773841719,465,0,0.0580184951565818,0.0691724249694874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-17,4984,8,1673788,1404182,0.0477957781989117,0.0569726716337341,466,0,0.0579752250555032,0.0691138785246505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-18,4995,11,1674687,1405059,0.065683915860098,0.0782885273856827,467,0,0.0579333743582595,0.06905731685173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-19,5004,9,1675548,1405898,0.0537137700620931,0.0640160239220769,468,0,0.0578929428664177,0.0690027269374034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-20,5014,10,1676374,1406702,0.0596525596316812,0.071088261764041,469,0,0.0578539303815451,0.0689500957683484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-21,5024,10,1677166,1407472,0.0596243901915493,0.0710493707867723,470,0,0.0578163367052088,0.0688994103312425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-22,5033,9,1677926,1408210,0.0536376455219122,0.0639109223766342,471,0,0.057780161638976,0.0688506576127632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-23,5043,10,1678657,1408918,0.059571431209592,0.0709764514329436,472,0,0.0577454049844138,0.0688038245995881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-24,5053,10,1679360,1409600,0.059546493902439,0.0709421112372304,473,0,0.0577120665430895,0.0687588982783949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-25,5063,10,1680039,1410256,0.0595224277531653,0.0709091115371961,474,0,0.0576801361318839,0.0687158534632674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-26,5071,8,1680694,1410889,0.0475993845399579,0.0567018383444764,475,0,0.0576495636289335,0.0686746162779153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-27,5083,12,1681328,1411501,0.0713721534406136,0.0850158802579665,476,0,0.0576202889276884,0.0686351006734545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-28,5091,8,1681943,1412093,0.047564037544673,0.0566534923691287,477,0,0.0575922519215987,0.0685972206010009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-29,5101,10,1682541,1412670,0.0594339157262735,0.0707879405664451,478,0,0.0575653925041146,0.0685608900116706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-30,5111,10,1683125,1413231,0.0594132937244709,0.070759840394104,479,0,0.0575396505686862,0.0685260228565795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-01,5119,8,1683695,1413780,0.0475145439049234,0.0565858903082516,480,0,0.0575149660087637,0.0684925330868435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-02,5130,11,1684256,1414318,0.0653107366101115,0.0777760022852004,481,0,0.0574912648195509,0.0684603184452544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-03,5141,11,1684808,1414847,0.0652893386071291,0.0777469224587535,482,0,0.0574684174032667,0.068429211841307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-04,5149,8,1685354,1415371,0.0474677723493106,0.0565222828502209,483,0,0.0574462802638835,0.0683990299761719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-05,5159,10,1685895,1415890,0.0593156750568689,0.07062695548383,484,0,0.0574247099053738,0.0683695895510199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-06,5168,9,1686434,1416407,0.0533670454936274,0.0635410584669519,485,0,0.0574035628317102,0.0683407072670214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-07,5179,11,1686974,1416925,0.0652055099841491,0.0776329022354747,486,0,0.0573826955468651,0.0683121998253471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-08,5188,9,1687515,1417444,0.0533328592634732,0.0634945719195961,487,0,0.0573619645548111,0.0682838839271676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-09,5198,10,1688061,1417967,0.0592395653948524,0.0705235030152324,488,0,0.0573412263595207,0.0682555762736536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-10,5208,10,1688613,1418497,0.0592202002471851,0.0704971529724772,489,0,0.0573203596804814,0.0682271207649341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-11,5218,10,1689174,1419036,0.0592005323311867,0.0704703756634786,490,0,0.0572993320992405,0.0681984700969723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-12,5227,9,1689745,1419584,0.0532624745153855,0.0633988548757946,491,0,0.0572781334128604,0.0681696041646897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-13,5236,9,1690329,1420146,0.0532440726036174,0.0633737657959111,492,0,0.0572567534184035,0.0681405028630079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-14,5246,10,1690927,1420722,0.0591391585798796,0.0703867470201771,493,0,0.0572351819129322,0.0681111460868485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-15,5256,10,1691542,1421315,0.0591176571436003,0.0703573803133014,494,0,0.0572134086935088,0.0680815137311331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-16,5267,11,1692176,1421927,0.0650050585754673,0.0773598082039373,495,0,0.0571914235571956,0.0680515856907832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-17,5275,8,1692828,1422557,0.0472581975250882,0.0562367623933522,496,0,0.0571692185185447,0.0680213454126098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-18,5285,10,1693498,1423205,0.059049375907146,0.0702639465150839,497,0,0.0571467944620665,0.0679907905509814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-19,5295,10,1694185,1423869,0.0590254311069924,0.0702311799751241,498,0,0.0571241544897613,0.0679599223121562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-20,5304,9,1694887,1424550,0.0531008851917561,0.0631778456354638,499,0,0.0571013017036291,0.0679287419023919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-21,5315,11,1695606,1425246,0.0648735614287753,0.0771796588097774,500,0,0.0570782392056701,0.0678972505279465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-22,5324,9,1696339,1425957,0.0530554329058048,0.0631155076906246,501,0,0.0570549700978844,0.0678654493950781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-23,5333,9,1697086,1426682,0.0530320796942524,0.0630834341500068,502,0,0.0570314974822722,0.0678333397100444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,5343,10,1697847,1427421,0.0588981221511715,0.0700564164321528,503,0,0.0570078244608336,0.0678009226791037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,5353,10,1698620,1428172,0.0588713190707751,0.0700195774738617,504,0,0.0569839472365339,0.0677681920207955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-26,5363,10,1699406,1428936,0.0588440902291742,0.0699821405577297,505,0,0.0569598344161989,0.0677351115027875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-27,5372,9,1700202,1429710,0.0529348865605381,0.0629498289862979,506,0,0.0569354477076197,0.0677016374050288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-28,5382,10,1701010,1430496,0.0587886020658315,0.0699058228754222,507,0,0.0569107488185873,0.0676677260074689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-29,5391,9,1701827,1431291,0.0528843413578466,0.0628802947828219,508,0,0.0568856994568926,0.067633333590057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-30,5402,11,1702654,1432096,0.0646050225119138,0.0768104931512971,509,0,0.0568602613303268,0.0675984164327424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-31,5410,8,1703489,1432909,0.0469624400274965,0.0558304819077834,510,0,0.0568343961466807,0.0675629308154744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-01,5422,12,1704332,1433730,0.0704088170614646,0.0836977673620556,511,0,0.0568080799140746,0.0675268503357243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-02,5430,8,1705183,1434558,0.0469157855784394,0.0557663057192529,512,0,0.056781345841945,0.0674902178610507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-03,5440,10,1706040,1435393,0.0586152727954796,0.0696673315252339,513,0,0.0567542414400576,0.0674530935765343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
